cntnum,deptcode,deptname,LOCATION,skcode,baribc,barsbc1,barsbc2,prname,bndname,model,color,soh,variance,posprice,cntqnt,prtype,rpname
00010F111124001,3,DT Accessories,SFL+001+00031,246141,             ,745883734108,,ADAPTER LIGHTNING 15CM BELKIN F8J212BTWHT,BELKIN                        ,F8J212BTWHT,ไม่ระบุ,2,0,1890,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,248259,             ,718037864099,,2TB MY PASSPORT ULTRA BLUE WD WDBC3C0020BBL-WESN,WD,WDBC3C0020BBL-WESN,ไม่ระบุ,4,0,2990,4,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,248260,             ,718037863993,,2TB MY PASSPORT ULTRA SILVER WD WDBC3C0020BSL-WESN,WD,WDBC3C0020BSL-WESN,ไม่ระบุ,3,0,2990,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00037,251428,             ,97855152183,,KEY+MOUSE LOGITECH SLIM COMBO MK470 GRAPHITE,LOGITECH                      ,MK470 GRAPHITE,ไม่ระบุ,1,0,1990,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00002,252200,             ,2000002522003,,$$ WIRELESS CHARGER STAND SAMSUNG WIRELESS CHARGER BLACK,SAMSUNG                       ,?WIRELESS CHARGER B,ไม่ระบุ,1,0,2290,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,252845,             ,718037869469,,1TB MY PASSPORT 1TB USB3.0 WD WDBYVG0010BBK-WESN BK,WD,WDBYVG0010BBK-WESN,ไม่ระบุ,2,0,2090,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,252847,             ,718037870168,,MY PASSPORT 2TB USB3.0 WD WDBYVG0020BRD-WESN RD,WD,WDBYVG0020BRD-WESN,ไม่ระบุ,2,0,2590,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,252851,             ,718037870212,,MY PASSPORT 4TB USB3.0 WD WDBPKJ0040BBL-WESN BLU,WD,WDBPKJ0040BBL-WESN,ไม่ระบุ,3,0,3990,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,252852,             ,718037868448,,MY PASSPORT 5TB USB3.0 WD WDBPKJ0050BBK-WESN BK,WD,WDBPKJ0050BBK-WESN,ไม่ระบุ,3,0,4590,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,253040,             ,718037864051,,4TB MYPASSPORTULTRATYPEC WD WDBFTM0040BBL-WESN BE,WD,WDBFTM0040BBL-WESN,ไม่ระบุ,3,0,4390,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,253041,             ,718037864112,,4TBMYPASSPORTULTRATYPEC WD WDBFTM0040BBL-WESN SL,WD,WDBFTM0040BSL-WESN,ไม่ระบุ,1,0,4390,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,254596,             ,619659169947,619659177409,256G FLASH DRIVE IXPAND SANDISK SDIX60N-256G-GN6NE,SANDISK                       ,SDIX60N-256G-GN6NE,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,255118,             ,718037870137,,1TB MY PASSPORT WD WDBYVG0010BBL-WESN BLUE,WD,WDBYVG0010BBL-WESN,ไม่ระบุ,6,0,2090,6,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,255119,             ,718037879390,,5TB MY PASSPORT WD WDBPKJ0050BRD-WESN RED,WD,WDBPKJ0050BRD-WESN,ไม่ระบุ,4,0,4590,4,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,255120,             ,718037876047,,5TB MY PASSPORT WD WDBPKJ0050BBL-WESN BLUE,WD,WDBPKJ0050BBL-WESN,ไม่ระบุ,3,0,4590,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,255121,             ,718037873879,,2TB MY PASSPORTULTRA WD WDBC3C0020BGD-WESN GOLD,WD,WDBC3C0020BGD-WESN,ไม่ระบุ,2,0,2990,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,255122,             ,718037873886,,4TB MY PASSPORTULTRA WD WDBFTM0040BGD-WESN GOLD,WD,WDBFTM0040BGD-WESN,ไม่ระบุ,1,0,4390,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,256184,             ,619659179069,,128GB USB FLASH DRIVES SANDISK SDDDC4-128G-G46,SANDISK                       ,SDDDC4-128G-G46,ไม่ระบุ,15,0,550,15,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,256185,             ,619659179144,,256GB USB FLASH DRIVES SANDISK SDDDC4-256G-G46,SANDISK                       ,SDDDC4-256G-G46,ไม่ระบุ,2,0,950,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,256186,             ,619659179182,,512GB USB FLASH DRIVES SANDISK SDDDC4-512G-G46,SANDISK                       ,SDDDC4-512G-G46,ไม่ระบุ,3,0,1790,3,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00003,257327,             ,190199600683,,"MAGIC KEYBOARD12.9"" IPAD PRO (4TH GEN) -TH APPLE MXQU2TH/A",APPLE                         ,MXQU2TH/A,ไม่ระบุ,1,0,11690,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,260911,             ,619659184384,,"32GBULTRAMICROSDHCC10,UHS-1,100MB/SSANDISKSDSQUNR-032G-GN3MN",SANDISK                       ,SDSQUNR-032G-GN3MN,ไม่ระบุ,6,0,120,6,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,260917,             ,619659154189,,256GB FLASH DRIVE ULTRA FLAIR USB3.0 SANDISK SDCZ73-256G-G46,SANDISK                       ,SDCZ73-256G-G46,ไม่ระบุ,3,0,790,3,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00003,261097,             ,889842610499,,MOUSE MODERN MOBILE BLUETOOTH MICROSOFT KTF-00032 PASTEL BLUE,MICROSOFT                     ,?KTF-00032 BLUE,ไม่ระบุ,1,0,694,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261321,             ,619659185640,,500GB MY PASSPORT SSD WD WDBAGF5000ARD-WESN RED,WD,WDBAGF5000ARD-WESN,ไม่ระบุ,3,0,2750,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261323,             ,619659184001,,1TB MY PASSPORT SSD WD WDBAGF0010BGY-WESN SPACE GREY,WD,WDBAGF0010BGY-WESN,ไม่ระบุ,2,0,3450,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261326,             ,619659184025,,1TB MY PASSPORT WD WDBAGF0010BRD-WESN RED,WD,WDBAGF0010BRD-WESN,ไม่ระบุ,3,0,3450,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261327,             ,619659184049,,2TB MY PASSPORT SSD WD BAGF0020BGY-WESN SPACE GREY,WD,BAGF0020BGY-WESN,ไม่ระบุ,1,0,5690,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261328,             ,619659184551,,2TB MY PASSPORT SSD WD WDBAGF0020BBL-WESN BLUE,WD,WDBAGF0020BBL-WESN,ไม่ระบุ,5,0,5690,5,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261692,             ,745883788736,,CABLE LIGHTNING 1M BELKIN CAA002BT1MWH,BELKIN                        ,CAA002BT1MWH,ไม่ระบุ,2,0,690,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261694,             ,745883788637,,CABLE LIGHTNING 15CM  BELKIN CAA001BT0MWH ,BELKIN                        ,CAA001BT0MWH ,ไม่ระบุ,1,0,274,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261695,             ,745883788644,,CABLE LIGHTNING 1M BELKIN CAA001BT1MBK,BELKIN                        ,CAA001BT1MBK,ไม่ระบุ,2,0,590,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261696,             ,745883788651,,CABLE LIGHTNING 1M BELKIN CAA001BT1MWH,BELKIN                        ,CAA001BT1MWH,ไม่ระบุ,1,0,590,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261698,             ,745883788668,,CABLE LIGHTNING 2M  BELKIN CAA001BT2MBK,BELKIN                        ,CAA001BT2MBK,ไม่ระบุ,4,0,690,4,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261699,             ,745883788675,,CABLE LIGHTNING 2M  BELKIN CAA001BT2MWH,BELKIN                        ,CAA001BT2MWH,ไม่ระบุ,3,0,690,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261701,             ,745883788699,,CABLE LIGHTNING 3M BELKIN CAA001BT3MWH,BELKIN                        ,CAA001BT3MWH,ไม่ระบุ,2,0,790,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261702,             ,745883788743,,CABLE LIGHTNING 2M  BELKIN CAA002BT2MBK,BELKIN                        ,CAA002BT2MBK,ไม่ระบุ,1,0,790,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00002,261714,             ,745883797868,,CABLE USB-C TO LIGHTNING 1M BELKIN CAA003BT1MMG,BELKIN                        ,CAA003BT1MMG,ไม่ระบุ,1,0,690,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00002,261715,             ,745883788798,,CABLE USB-C TO LIGHTNING 1M BELKIN CAA004BT1MBK,BELKIN                        ,CAA004BT1MBK,ไม่ระบุ,1,0,514,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261716,             ,745883788439,,CABLE USB-C TO LIGHTNING 1M BELKIN CAA004BT1MWH,BELKIN                        ,CAA004BT1MWH,ไม่ระบุ,3,0,890,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,261717,             ,745883788804,,CABLE USB-C TO LIGHTNING 2M BELKIN CAA004BT2MBK,BELKIN                        ,CAA004BT2MBK,ไม่ระบุ,3,0,990,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261789,             ,619659181918,,64GB FLASH DRIVE ULTRA SHIFT USB3.0 SANDISK SDCZ410-064G-G46 BK,SANDISK                       ,SDCZ410-064G-G46,ไม่ระบุ,11,0,160,11,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261790,             ,619659182328,,128GB FLASH DRIVE ULTRA SHIFT USB3.0 SANDISK SDCZ410-128G-G46 BK,SANDISK                       ,SDCZ410-128G-G46,ไม่ระบุ,4,0,285,4,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261791,             ,619659182335,,256GB FLASH DRIVE ULTRA SHIFT USB3.0 SANDISK SDCZ410-256G-G46 BK,SANDISK                       ,SDCZ410-256G-G46,ไม่ระบุ,3,0,620,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261800,             ,619659182557,,1TB SSDEXTERNAL USB3.2 GEN2 SANDISK SDSSDE61-1T00-G25,SANDISK                       ,SDSSDE61-1T00-G25,ไม่ระบุ,4,0,3690,4,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261801,             ,619659184674,,2TB SSD EXTERNAL USB3.2 GEN2 SANDISK SDSSDE61-2T00-G25,SANDISK                       ,SDSSDE61-2T00-G25,ไม่ระบุ,2,0,5690,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261802,             ,619659181284,,1TB SSD EXTREME PRO USB3.1GEN2 SANDISK SDSSDE81-1T00-G25,SANDISK                       ,SDSSDE81-1T00-G25,ไม่ระบุ,1,0,5250,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261803,             ,619659181314,,2TB SSD EXTREME PRO USB3.1GEN2 SANDISK SDSSDE81-2T00-G25,SANDISK                       ,SDSSDE81-2T00-G25,ไม่ระบุ,3,0,8390,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261903,             ,745883799046,,ADAPTER 3.0 USB-C TO VGA +PD 60W BELKIN AVC001BTBK,BELKIN                        ,AVC001BTBK,ไม่ระบุ,1,0,990,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261905,             ,745883799084,,"ADAPTER USB-C VDO -HDMI,VGA,DVI,DISPLAY BELKIN AVC003BTBK",BELKIN                        ,AVC003BTBK,ไม่ระบุ,1,0,1990,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,261906,             ,745883799107,,"ADAPTER USB-CTO HDMI,VGA,GIGA,USB-3.0PD100WBELKIN AVC004BTBK",BELKIN                        ,AVC004BTBK,ไม่ระบุ,3,0,1624,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00040,262770,             ,194252156964,,POWER ADAPTER 20W USB-C APPLE MHJA3TH/A,APPLE                         ,?MHJA3TH/A,ไม่ระบุ,1,0,640,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,263427,             ,619659185091,,128GBULTRAMICROSDXCSQUNRC10100MB/S SANDISK SDSQUNR-128G-GN6MN,SANDISK                       ,SDSQUNR-128G-GN6MN,ไม่ระบุ,2,0,319,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,263796,             ,619659181413,,"64GB FLASHDRIVE FLIP IOS,USB3.0 SANDISK SDIX90N-064G-GN6NN",SANDISK                       ,SDIX90N-064G-GN6NN,ไม่ระบุ,2,0,1050,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,263797,             ,619659181437,,"128GB FLASHDRIVE FLIP IOS,USB3.0 SANDISK SDIX90N-128G-GN6NE",SANDISK                       ,SDIX90N-128G-GN6NE,ไม่ระบุ,2,0,1390,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,263798,             ,619659181451,,"256GB FLASHDRIVE FLIP IOS,USB3.0 SANDISK SDIX90N-256G-GN6NE",SANDISK                       ,SDIX90N-256G-GN6NE,ไม่ระบุ,6,0,2190,6,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00036,264178,             ,619659181956,,"128GB FLASH DRIVE IXPAND,USB3.1 SANDISK SDIX70N-128G-GN6NE",SANDISK                       ,SDIX70N-128G-GN6NE,ไม่ระบุ,2,0,1890,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00037,264194,             ,97855159984,,MOUSE WIRELESS LOGITECH M190 CHARCOAL,LOGITECH                      ,M190 CHARCOAL,ไม่ระบุ,2,0,638,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00037,264195,             ,97855159991,,MOUSE WIRELESS LOGITECH M190 BLUE,LOGITECH                      ,M190 BLUE,ไม่ระบุ,1,0,638,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00037,264196,             ,97855160003,,MOUSE WIRELESS LOGITECH M190 RED,LOGITECH                      ,M190 RED,ไม่ระบุ,1,0,414,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00003,264200,             ,97855152220,,KEYBOARD WIRELESS LOGITECH K580 GRAPHITE,LOGITECH                      ,K580 GRAPHITE,ไม่ระบุ,1,0,1890,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00040,266685,             ,190198914415,,ADAPTER MULTIPORT DIGITAL AV USB-C APPLE MUF82ZA/A,APPLE                         ,MUF82ZA/A,ไม่ระบุ,2,0,2290,2,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00003,267159,             ,2000002671596,,"DEMO SMARTKEYBOARDFOLIO12.9"" IPADPRO(4THGEN) APPLE MXNL2TH/A",APPLE                         ,MXNL2TH/A,ไม่ระบุ,1,0,6590,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00003,267160,             ,2000002671602,,"DEMO MAGICKEYBOARD 11"" IPAD PRO (2NDGEN)-TH APPLE MXQT2TH/A",APPLE                         ,MXQT2TH/A,ไม่ระบุ,1,0,9990,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00040,267536,             ,190199323674,,AIRTAG (1 PACK) APPLE MX532TH/A,APPLE                         ,MX532TH/A,ไม่ระบุ,3,0,1190,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00040,267537,             ,190199323681,,AIRTAG (4 PACK) APPLE MX542TH/A,APPLE                         ,MX542TH/A,ไม่ระบุ,1,0,3990,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,268117,             ,745883818297,,MAGSAFE CAR VENT MOUNT PRO BELKIN WIC002BTGR,BELKIN                        ,WIC002BTGR,ไม่ระบุ,1,0,1690,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,268120,             ,745883819096,,WIRELESS CHARGE PRO MAGSAFE 2-IN-1 BELKIN WIZ010DQWH,BELKIN                        ,WIZ010DQWH,ไม่ระบุ,2,0,4490,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,268121,             ,745883819089,,WIRELESS CHARGE PRO MAGSAFE 2-IN-1 BELKIN WIZ010DQBK ,BELKIN                        ,WIZ010DQBK ,ไม่ระบุ,1,0,2934,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,268658,             ,840056140080,,UNV SNAP+ WIRELESS CHARGING PAD IP12 MOPHIE 401307634 BLACK,MOPHIE                        ,401307634 ,ไม่ระบุ,5,0,1390,5,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00002,270043,             ,2000002700432,,$$ S-PEN EDITION Z FOLD3 SAMSUNG BLACK EJ-PF926BBEGWW,SAMSUNG                       ,?EJ-PF926BBEGWW,ไม่ระบุ,1,0,1590,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00040,270126,             ,194252542484,,MAGIC TRACKPAD APPLE MK2D3ZA/A WHITE,APPLE                         ,MK2D3ZA/A,ไม่ระบุ,1,0,4190,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00005,270830,             ,194252789315,,SMART FOLIO FOR IPAD MINI (6TH GEN) APPLE MM6G3FE/A BK,APPLE                         ,?MM6G3FE/A,ไม่ระบุ,1,0,2590,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00005,271076,             ,6000010000049,,CASE IPHONE 13 PRO MAX HEAL I13PROMX CLEAR MAGSAFE,HEAL,?I13PROMX CLEARMAGSA,ไม่ระบุ,1,0,274,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272195,             ,745883822546,,"WIRELESS CHARGER PAD 10W,PSU WITH PSU BELKIN WIA005DQBK",BELKIN                        ,WIA005DQBK,ไม่ระบุ,2,0,1690,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272196,             ,745883822652,,"WIRELESS CHARGER PAD 10W, PSU WITH PSU BELKIN WIA005DQWH",BELKIN                        ,WIA005DQWH,ไม่ระบุ,2,0,1690,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272200,             ,745883828746,,WIRELESS CAR CHARGER VENT MOUNT BELKIN WIC004BTBK-NC,BELKIN                        ,WIC004BTBK-NC,ไม่ระบุ,1,0,1490,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272201,             ,745883831999,,CABLE USB-C TO LIGHTNING 1M SILICONE BELKIN CAA009BT1MBK,BELKIN                        ,CAA009BT1MBK,ไม่ระบุ,6,0,890,6,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272202,             ,745883832026,,CABLE USB-C TO LIGHTNING 1M SILICONE BELKIN CAA009BT1MWH,BELKIN                        ,CAA009BT1MWH,ไม่ระบุ,8,0,890,8,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272203,             ,745883832002,,CABLE USB-C TO LIGHTNING1M SILICONE BELKIN CAA009BT1MBL BLUE,BELKIN                        ,CAA009BT1MBL,ไม่ระบุ,3,0,890,3,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272204,             ,745883832019,,CABLE USB-C TO LIGHTNING 1M SILICONE BELKIN CAA009BT1MPK,BELKIN                        ,CAA009BT1MPK,ไม่ระบุ,6,0,574,6,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272206,             ,745883831906,,CABLE USB A TO LIGHTNING 1M SILICONE BELKIN CAA008BT1MWH,BELKIN                        ,CAA008BT1MWH,ไม่ระบุ,2,0,514,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272208,             ,745883831890,,CABLE USB A TO LIGHTNING 1M SILICONE BELKIN CAA008BT1MPK,BELKIN                        ,CAA008BT1MPK,ไม่ระบุ,1,0,790,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272214,             ,745883832262,,CABLE USB C TO C 1 M SILICONE BELKIN CAB009BT1MWH,BELKIN                        ,CAB009BT1MWH,ไม่ระบุ,2,0,490,2,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00002,272215,             ,745883832248,,CABLE USB C TO C 1 M SILICONE BELKIN CAB009BT1MBL,BELKIN                        ,CAB009BT1MBL,ไม่ระบุ,1,0,490,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00031,272216,             ,745883832255,,CABLE USB C TO C 1 M SILICONE BELKIN CAB009BT1MPK,BELKIN                        ,CAB009BT1MPK,ไม่ระบุ,2,0,490,2,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00040,272224,             ,194252750858,,USB-C TO LIGHTNING CABLE (1 M) APPLE MM0A3FE/A,APPLE                         ,MM0A3FE/A,ไม่ระบุ,1,0,790,1,Credit,VAR2
00010F111124001,3,DT Accessories,SFL+001+00037,272250,             ,97855133540,,KEYBOARD KEYS-TO-GO ULTRA SLIM LOGITECH 920-008536,LOGITECH                      ,920-008536,ไม่ระบุ,1,0,1990,1,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00005,273215,             ,1000190000254,,CASE SMART HYBRID CLEAR HEAL CASE IPAD10.2”CLPP,HEAL,CASE IPAD10.2”CLPP,ไม่ระบุ,10,0,990,10,Credit,VAR2
00010F111124001,3,DT Accessories,BS1+001+00005,273224,             ,1000190000032,,CASE SMART HYBRID PROTECTIVE HEAL CASE IPAD MINI 6 PP,HEAL,CASE IPAD MINI 6 PP,ไม่ระบุ,10,0,890,10,Credit,VAR2
